tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2383,Buenos Aires,Clay,,A,20240210,12057507,158748,,A,Felipe Meligeni Alves,R,185,BRA,26,16822,3,,Albert Ramos-Vinolas,L,188,ESP,36,6-1 6-4 0-0,3,RR,48,2,0,52,38,29,6,9,2,3,1,2,50,34,20,6,8,7,11,145,,107,
2383,Buenos Aires,Clay,,A,20240210,12057504,271389,7,,Mariano Navone,U,178,ARG,23,175014,,,Corentin Moutet,L,180,FRA,25,5-7 6-2 6-2,3,RR,44,2,4,78,59,43,9,14,6,9,3,5,110,73,43,14,14,10,16,32,,61,
2506,Delray Beach,Hard,,A,20240210,12057493,273680,1,,Flavio Cobolli,R,183,ITA,22,16192,,A,Illya Marchenko,R,185,UKR,36,6-4 6-2 0-0,3,RR,38,5,3,58,25,22,19,9,4,4,0,4,62,24,15,20,9,5,8,48,,227,
11717,Cordoba,Clay,,A,20240210,12017976,38183,,Q,Facundo Bagnis,L,183,ARG,34,54573,,,Federico Coria,R,180,ARG,32,6-3 7-5(2) 0-0,3,SF,70,5,1,81,55,42,10,11,10,11,0,1,66,49,29,11,10,2,5,124,,72,
2506,Delray Beach,Hard,,A,20240210,12057492,113905,8,,Nicolas Moreno de Alboran,R,185,USA,26,216154,,A,Sho Shimabukuro,R,180,JPN,26,7-6(2) 6-7 7-6(2),3,RR,66,8,3,105,70,54,23,18,0,2,8,4,136,80,59,29,18,9,11,146,,251,
18377,Dallas,Hard,,A,20240210,12018503,42379,,,Marcos Giron,R,180,USA,30,15894,4,,Adrian Mannarino,L,180,FRA,36,6-1 6-3 0-0,3,SF,35,2,0,41,28,24,9,8,1,1,5,2,55,34,20,8,8,4,8,46,,24,
2486,Marseille,Hard,,A,20240210,12018538,185388,4,,Ugo Humbert,L,188,FRA,26,158896,1,,Hubert Hurkacz,R,196,POL,27,6-4 6-4 0-0,3,SF,45,7,1,60,46,37,8,10,3,3,9,2,51,32,28,7,10,0,2,16,,7,
18377,Dallas,Hard,,A,20240210,12018507,138546,2,,Tommy Paul,R,185,USA,27,385485,3,,Ben Shelton,L,193,USA,21,6-2 6-4 0-0,3,SF,38,2,0,59,37,27,14,9,3,3,2,2,57,35,23,9,9,5,8,13,,14,
2444,Rotterdam,Hard,,A,20240210,12058235,264358,,A,Pablo Llamas Ruiz,R,188,ESP,21,355526,,WC,Guy Den Ouden,R,183,NLD,22,6-4 7-5(2) 0-0,3,RR,57,3,0,57,42,32,7,11,0,2,3,2,80,48,31,13,11,6,10,168,,337,
2444,Rotterdam,Hard,,A,20240210,12058629,170946,,,Zizou Bergs,R,185,BEL,25,237188,,,Giulio Zeppieri,L,183,ITA,22,6-3 7-5(2) 0-0,3,RR,58,7,2,63,36,30,14,10,3,4,4,5,78,44,25,15,11,9,13,82,,153,
2444,Rotterdam,Hard,,A,20240210,12058630,117916,,,Denis Shapovalov,L,185,CAN,25,205906,3,,Hugo Gaston,L,173,FRA,23,6-4 6-0 0-0,3,RR,23,11,2,47,34,28,7,8,2,2,1,1,57,37,21,8,8,3,7,121,,71,
2444,Rotterdam,Hard,,A,20240210,12058631,25838,,,David Goffin,R,180,BEL,33,104967,,WC,Gijs Brouwer,L,191,NLD,28,7-6(2) 6-2 0-0,3,RR,49,1,2,78,37,28,24,10,3,4,5,2,79,49,34,10,10,5,8,83,,189,
2444,Rotterdam,Hard,,A,20240210,12056849,226805,,,Maxime Cressy,R,200,USA,27,63606,5,,Arthur Rinderknech,R,196,FRA,28,6-3 3-6 6-3,3,R16,48,15,15,83,50,43,14,14,1,2,4,2,72,52,38,10,13,3,5,186,,76,
11717,Cordoba,Clay,,A,20240210,12017972,308084,,Q,Luciano Darderi,R,183,ITA,22,221806,2,,Sebastian Baez,R,170,ARG,23,6-1 3-6 6-3,3,SF,56,3,2,103,54,32,29,13,6,9,1,1,73,54,32,8,12,4,9,37,,18,
2383,Buenos Aires,Clay,,A,20240211,12059381,95801,,A,Andrea Vavassori,R,193,ITA,29,47603,8,,Thiago Monteiro,L,183,BRA,30,6-4 7-6(2) 0-0,3,RR,81,4,1,74,46,38,14,11,3,4,0,4,81,55,35,14,11,3,5,206,,86,
2444,Rotterdam,Hard,,A,20240211,12061293,25838,,Q,David Goffin,R,180,BEL,33,349089,,WC,Dino Prizmic,R,188,HRV,18,6-4 6-7 6-1,3,R32,39,8,2,115,67,46,20,15,5,9,2,1,91,57,32,19,14,5,12,83,,199,
11717,Cordoba,Clay,,A,20240211,12017969,308084,,Q,Luciano Darderi,R,183,ITA,22,38183,,Q,Facundo Bagnis,L,183,ARG,34,6-1 6-4 0-0,3,F,59,8,0,50,27,21,14,9,1,2,1,1,60,37,19,10,8,6,10,37,,124,
18377,Dallas,Hard,,A,20240211,12018500,138546,2,,Tommy Paul,R,185,USA,27,42379,,,Marcos Giron,R,180,USA,30,7-6(2) 5-7 6-3,3,F,35,7,0,109,77,55,21,17,4,6,1,3,96,66,45,20,16,0,2,13,,46,
2383,Buenos Aires,Clay,,A,20240211,12059234,92074,2,,Elahi Galan,R,191,COL,28,255420,,,Francisco Comesana,R,178,ARG,23,6-3 5-7 6-2,3,RR,40,5,2,85,56,44,16,15,3,4,7,2,70,50,39,9,14,2,5,103,,122,
2506,Delray Beach,Hard,,A,20240211,12057499,298795,5,,Shintaro Mochizuki,R,175,JPN,21,77007,,WC,Stefan Kozlov,R,183,USA,26,6-3 7-6(2) 0-0,3,RR,68,1,9,73,36,24,17,11,3,7,2,3,65,49,28,5,10,3,8,141,,442,
2486,Marseille,Hard,,A,20240211,12018539,185388,4,,Ugo Humbert,L,188,FRA,26,23581,2,,Grigor Dimitrov,R,191,BGR,33,6-4 6-3 0-0,3,F,43,10,1,55,38,33,10,10,2,2,6,2,57,38,30,7,9,2,4,16,,10,
2383,Buenos Aires,Clay,,A,20240211,12059490,196122,,WC,Camilo Ugo Carabelli,R,185,ARG,25,57289,6,,Hugo Dellien,R,180,BOL,31,4-6 7-6(2) 6-3,3,RR,57,7,3,106,62,46,24,16,5,7,2,0,123,94,62,14,15,11,13,100,,171,
2506,Delray Beach,Hard,,A,20240211,12059291,113905,8,,Nicolas Moreno de Alboran,R,185,USA,26,273680,1,,Flavio Cobolli,R,183,ITA,22,5-7 6-2 6-3,3,RR,52,3,1,93,62,41,21,14,3,5,3,8,98,52,37,20,15,5,10,146,,48,
2506,Delray Beach,Hard,,A,20240211,12059369,298247,7,,Zachary Svajda,R,175,USA,21,280151,4,,Gabriel Diallo,R,202,CAN,22,6-4 4-6 6-3,3,RR,47,5,7,98,59,42,19,14,10,12,7,4,104,61,37,24,15,6,10,119,,166,
2506,Delray Beach,Hard,,A,20240211,12059837,44547,3,,Radu Albot,R,175,MDA,34,273679,6,,Terence Atmane,L,193,FRA,22,7-5(2) 6-4 0-0,3,RR,44,3,6,85,57,37,13,11,12,15,15,4,81,49,30,12,11,6,11,144,,131,
2506,Delray Beach,Hard,,A,20240211,12057500,71280,2,,Thanasi Kokkinakis,R,193,AUS,28,207050,,A,Brandon Holt,R,185,USA,26,6-4 6-3 0-0,3,RR,41,14,2,66,43,32,12,10,3,4,0,0,67,40,23,14,9,3,6,93,,252,
2383,Buenos Aires,Clay,,A,20240211,12059277,271389,7,,Mariano Navone,U,178,ARG,23,158748,,A,Felipe Meligeni Alves,R,185,BRA,26,4-6 6-1 6-4,3,RR,56,6,3,86,57,46,14,14,1,2,2,2,83,54,41,9,13,6,9,32,,145,
2444,Rotterdam,Hard,,A,20240212,12056909,18111,,,Milos Raonic,R,196,CAN,33,244420,,WC,Jesper De Jong,R,180,NLD,24,7-6(2) 6-4 0-0,3,R32,44,20,7,66,37,36,15,11,1,1,7,4,79,44,37,17,11,7,8,155,,120,
2444,Rotterdam,Hard,,A,20240212,12056906,122368,,,Tallon Griekspoor,R,188,NLD,28,261015,,,Lorenzo Musetti,R,185,ITA,22,3-6 7-6(2) 7-6(2),3,R32,66,19,3,116,68,55,26,16,11,13,8,1,109,69,52,25,17,3,4,27,,25,
2444,Rotterdam,Hard,,A,20240212,12061298,192013,,,Felix Auger-Aliassime,R,193,CAN,23,226805,,Q,Maxime Cressy,R,200,USA,27,7-6(2) 7-6(2) 0-0,3,R32,72,18,4,85,57,43,18,12,1,1,7,4,85,57,44,17,12,5,5,17,,186,
2444,Rotterdam,Hard,,A,20240212,12056902,264344,,,Alexander Shevchenko,R,185,KAZ,23,75813,,,Zhizhen Zhang,R,193,CHN,27,4-6 6-4 6-3,3,R32,31,13,0,87,55,38,20,14,5,7,5,1,91,58,37,19,15,4,8,57,,38,
2383,Buenos Aires,Clay,,A,20240212,12059447,97231,7,,Laslo Djere,R,188,SRB,29,15387,,WC,Marin Cilic,R,198,HRV,35,4-6 6-3 6-0,3,R32,24,5,2,65,39,30,19,12,4,5,3,4,84,48,30,17,13,4,9,51,,1078,
2444,Rotterdam,Hard,,A,20240212,12056908,163480,8,,Alexander Bublik,R,196,KAZ,27,64580,,,Borna Coric,R,188,HRV,27,6-3 6-4 0-0,3,R32,56,13,7,84,44,34,20,10,5,5,3,1,77,50,33,13,9,6,8,23,,89,
2383,Buenos Aires,Clay,,A,20240212,12059446,14548,,,Stan Wawrinka,R,183,CHE,39,73987,,,Pedro Cachin,R,185,ARG,29,6-7 6-1 6-2,3,R32,38,10,3,89,48,40,21,13,5,5,3,2,105,73,47,13,14,7,12,95,,117,
2506,Delray Beach,Hard,,A,20240212,12057531,62790,,,Constant Lestienne,R,180,FRA,32,124656,,,Aleksandar Vukic,R,188,AUS,28,6-4 6-4 0-0,3,R32,43,4,2,72,38,28,18,10,4,5,6,2,52,27,20,12,10,1,4,92,,69,
2506,Delray Beach,Hard,,A,20240212,12057533,299538,6,,Matteo Arnaldi,R,185,ITA,23,59281,,,Yoshihito Nishioka,L,170,JPN,28,4-6 6-4 6-3,3,R32,45,21,2,108,68,48,21,15,7,9,0,0,79,53,41,13,14,5,8,35,,90,
2506,Delray Beach,Hard,,A,20240212,12063982,125006,,,Nuno Borges,R,185,PRT,27,280151,,LL,Gabriel Diallo,R,202,CAN,22,6-4 7-6(2) 0-0,3,R32,71,4,1,69,56,40,8,11,2,3,8,1,87,63,40,8,11,4,6,50,,166,
2506,Delray Beach,Hard,,A,20240212,12057530,210490,,WC,Patrick Kypson,R,188,USA,24,198592,5,,Miomir Kecmanovic,R,183,SRB,24,6-4 7-6(2) 0-0,3,R32,52,12,0,64,41,37,11,11,2,3,9,1,64,45,32,12,11,3,5,157,,52,
2506,Delray Beach,Hard,,A,20240212,12061694,71280,2,,Thanasi Kokkinakis,R,193,AUS,28,298795,5,,Shintaro Mochizuki,R,175,JPN,21,6-3 6-0 0-0,3,RR,31,4,1,35,15,14,14,7,0,0,1,5,49,19,12,9,8,2,7,93,,141,
2383,Buenos Aires,Clay,,A,20240212,12059442,264372,,WC,Facundo Diaz Acosta,L,183,ARG,23,127208,,,Daniel Altmaier,R,188,DEU,25,6-3 7-6(2) 0-0,3,R32,83,1,4,72,44,28,13,10,3,6,0,2,75,52,25,11,11,6,11,67,,80,
2383,Buenos Aires,Clay,,A,20240212,12059445,169496,6,,Martin Etcheverry,R,196,ARG,24,51141,,,Roberto Carballes Baena,R,183,ESP,31,6-4 6-1 0-0,3,R32,39,4,0,56,40,29,8,9,1,2,0,5,57,36,21,8,8,0,4,31,,64,
2444,Rotterdam,Hard,,A,20240213,12056901,283070,3,,Holger Rune,R,188,DNK,21,124930,,,Roman Safiullin,R,185,RUS,26,6-4 2-6 6-1,3,R32,32,6,3,81,51,35,19,13,6,8,9,1,81,46,35,15,12,7,10,15,,44,
2444,Rotterdam,Hard,,A,20240213,12049651,18111,,,Milos Raonic,R,196,CAN,33,163480,8,,Alexander Bublik,R,196,KAZ,27,6-4 6-4 0-0,3,R16,38,12,5,54,33,28,14,10,3,3,4,4,65,41,27,14,10,4,6,155,,23,
2444,Rotterdam,Hard,,A,20240213,12056903,23581,6,,Grigor Dimitrov,R,191,BGR,33,104847,,,Lorenzo Sonego,R,191,ITA,29,7-6(2) 6-3 0-0,3,R32,35,6,3,62,39,39,9,11,3,4,5,1,62,44,34,6,10,4,6,10,,54,
2444,Rotterdam,Hard,,A,20240213,12061325,14844,,WC,Gael Monfils,R,193,FRA,37,117916,,Q,Denis Shapovalov,L,185,CAN,25,7-6(2) 7-6(2) 0-0,3,R32,47,4,0,80,53,41,20,12,3,3,14,2,79,46,38,18,12,1,1,33,,121,
2444,Rotterdam,Hard,,A,20240213,12056905,46391,,,Lennard Struff,R,193,DEU,34,157456,,,Alejandro Davidovich Fokina,R,183,ESP,25,4-6 7-6(2) 7-6(2),3,R32,59,16,4,107,58,49,28,17,7,9,15,3,120,76,59,23,17,2,3,41,,36,
2383,Buenos Aires,Clay,,A,20240213,12062467,95801,,Q,Andrea Vavassori,R,193,ITA,29,161262,,,Thiago Seyboth Wild,R,185,BRA,24,6-3 6-1 0-0,3,R32,38,5,4,49,27,23,12,8,4,4,1,4,79,50,30,10,8,17,21,206,,74,
2444,Rotterdam,Hard,,A,20240213,12056899,201239,5,,Alex de Minaur,R,183,AUS,25,195840,,,Sebastian Korda,R,196,USA,24,6-4 6-3 0-0,3,R32,37,5,1,57,38,33,10,10,4,4,11,1,72,44,32,10,9,6,8,9,,21,
2444,Rotterdam,Hard,,A,20240213,12058339,47770,,,Marton Fucsovics,R,188,HUN,32,218259,,,Fabian Marozsan,R,193,HUN,24,7-6(2) 6-1 0-0,3,R32,28,11,0,78,50,37,15,10,7,8,0,1,53,29,18,14,9,2,5,70,,43,
2383,Buenos Aires,Clay,,A,20240213,12059443,102151,,,Alejandro Tabilo,L,188,CHL,27,47975,,,Yannick Hanfmann,R,193,DEU,32,6-1 6-3 0-0,3,R32,43,3,1,64,44,29,12,8,7,7,1,4,54,35,22,6,8,3,7,19,,110,
2444,Rotterdam,Hard,,A,20240213,12056907,158896,4,,Hubert Hurkacz,R,196,POL,27,254742,,,Jiri Lehecka,R,185,CZE,22,6-3 6-7 7-6(2),3,R32,58,18,1,116,79,66,22,17,3,3,14,2,105,73,64,16,16,1,2,7,,26,
2383,Buenos Aires,Clay,,A,20240213,12059440,54573,,,Federico Coria,R,180,ARG,32,83397,,,Sebastian Ofner,R,191,AUT,28,7-5(2) 4-6 7-5(2),3,R32,59,4,6,97,59,40,17,17,3,9,5,4,121,67,44,22,17,10,17,72,,45,
2444,Rotterdam,Hard,,A,20240213,12056904,167370,,,Emil Ruusuvuori,R,188,FIN,25,185388,7,,Ugo Humbert,L,188,FRA,26,7-6(2) 4-6 6-3,3,R32,38,6,3,110,67,50,24,16,3,5,10,1,87,66,48,12,15,2,4,87,,16,
2383,Buenos Aires,Clay,,A,20240213,12062468,196122,,Q,Camilo Ugo Carabelli,R,185,ARG,25,72248,,,Pablo Varillas,R,185,PER,28,7-6(2) 6-4 0-0,3,R32,58,2,1,81,56,40,9,11,10,13,0,0,67,37,23,13,11,2,6,100,,159,
2444,Rotterdam,Hard,,A,20240213,12061324,106755,2,,Andrey Rublev,R,188,RUS,26,170946,,Q,Zizou Bergs,R,185,BEL,25,7-5(2) 6-3 0-0,3,R32,37,3,2,68,43,31,17,11,3,3,8,4,60,42,31,7,10,1,3,6,,82,
2383,Buenos Aires,Clay,,A,20240213,12059444,39234,,,Dusan Lajovic,R,183,SRB,34,338500,8,,Arthur Fils,R,185,FRA,20,6-3 6-4 0-0,3,R32,44,1,0,56,38,25,12,9,3,4,5,9,72,38,26,13,10,7,11,56,,34,
2383,Buenos Aires,Clay,,A,20240213,12059441,221806,5,,Sebastian Baez,R,170,ARG,23,108565,,,Bernabe Zapata Miralles,R,183,ESP,27,6-3 6-3 0-0,3,R32,32,2,0,51,44,31,5,9,1,2,2,0,53,41,21,7,9,5,9,18,,194,
2506,Delray Beach,Hard,,A,20240213,12057534,237452,,,Rinky Hijikata,R,178,AUS,23,47764,,,Liam Broady,L,183,GBR,30,6-2 1-6 6-1,3,R32,39,9,5,85,48,34,18,11,9,11,4,4,85,50,26,20,11,13,17,77,,156,
2506,Delray Beach,Hard,,A,20240213,12064031,298247,,Q,Zachary Svajda,R,175,USA,21,124658,8,,Max Purcell,R,185,AUS,26,7-5(2) 6-3 0-0,3,R32,40,5,6,82,55,40,12,11,7,8,1,2,58,25,17,17,10,3,6,119,,68,
2506,Delray Beach,Hard,,A,20240213,12064028,44547,,Q,Radu Albot,R,175,MDA,34,348853,,,Juncheng Shang,L,180,CHN,19,4-6 6-4 6-2,3,R32,38,6,4,92,63,42,13,14,9,13,8,7,109,69,43,15,14,14,20,144,,91,
2506,Delray Beach,Hard,,A,20240213,12057529,87690,,,Jordan Thompson,R,183,AUS,30,16375,7,,Daniel Evans,R,175,GBR,34,7-5(2) 6-0 0-0,3,R32,33,10,2,46,29,27,10,9,1,1,1,4,53,29,18,10,9,2,6,40,,60,
2383,Buenos Aires,Clay,,A,20240213,12062465,308084,,,Luciano Darderi,R,183,ITA,22,271389,,Q,Mariano Navone,U,178,ARG,23,6-2 6-1 0-0,3,R32,39,1,0,53,32,23,13,8,2,2,1,1,43,29,14,7,7,1,5,37,,32,
2506,Delray Beach,Hard,,A,20240213,12057532,42379,,,Marcos Giron,R,180,USA,30,232057,,WC,Emilio Nava,R,185,USA,22,6-4 7-6(2) 0-0,3,R32,53,1,1,64,47,40,10,11,0,0,9,5,73,46,34,13,11,5,6,46,,143,
2506,Delray Beach,Hard,,A,20240213,12064029,406728,,,Alex Michelsen,U,193,USA,19,71280,,Q,Thanasi Kokkinakis,R,193,AUS,28,6-1 6-2 0-0,3,R32,41,1,2,47,30,22,13,8,4,4,5,4,56,34,19,8,7,7,11,55,,93,
2506,Delray Beach,Hard,,A,20240213,12064030,113905,,Q,Nicolas Moreno de Alboran,R,185,USA,26,187608,,WC,Aleksandar Kovacevic,R,183,USA,25,6-2 7-6(2) 0-0,3,R32,62,5,2,63,39,33,15,10,2,2,5,1,60,33,27,10,10,0,2,146,,88,
2383,Buenos Aires,Clay,,A,20240213,12062466,92074,,Q,Elahi Galan,R,191,COL,28,48599,,WC,Diego Schwartzman,R,170,ARG,31,2-6 6-1 6-4,3,R32,58,3,0,99,62,38,20,13,6,9,0,2,68,52,30,10,12,2,6,103,,182,
2506,Delray Beach,Hard,,A,20240213,12066746,273680,,LL,Flavio Cobolli,R,183,ITA,22,48632,,,Taro Daniel,R,191,JPN,31,1-6 6-2 7-6(2),3,R32,57,7,2,95,43,29,29,13,10,13,7,1,88,51,37,16,14,3,6,48,,84,
2444,Rotterdam,Hard,,A,20240214,12049649,264344,,,Alexander Shevchenko,R,185,KAZ,23,283070,3,,Holger Rune,R,188,DNK,21,6-4 1-6 6-3,3,R16,29,6,1,80,53,43,9,13,4,6,9,0,67,40,34,15,13,1,3,57,,15,
2383,Buenos Aires,Clay,,A,20240214,12049589,169496,6,,Martin Etcheverry,R,196,ARG,24,92074,,Q,Elahi Galan,R,191,COL,28,6-3 6-0 0-0,3,R16,36,3,0,37,18,14,12,7,0,1,0,0,49,25,12,8,8,6,12,31,,103,
2444,Rotterdam,Hard,,A,20240214,12056910,206570,1,,Jannik Sinner,R,188,ITA,22,102339,,,Botic Van De Zandschulp,R,191,NLD,28,6-3 6-3 0-0,3,R32,46,4,2,47,32,28,9,9,3,3,5,1,71,46,32,8,9,5,8,1,,97,
2444,Rotterdam,Hard,,A,20240214,12049641,23581,6,,Grigor Dimitrov,R,191,BGR,33,47770,,,Marton Fucsovics,R,188,HUN,32,6-3 7-5(2) 0-0,3,R16,56,6,2,59,39,33,14,11,3,3,3,0,59,35,27,12,10,2,4,10,,70,
2444,Rotterdam,Hard,,A,20240214,12049648,122368,,,Tallon Griekspoor,R,188,NLD,28,158896,4,,Hubert Hurkacz,R,196,POL,27,6-7 7-6(2) 7-6(2),3,R16,49,23,4,121,89,71,17,18,3,4,28,1,109,69,58,26,18,1,2,27,,7,
2444,Rotterdam,Hard,,A,20240214,12049640,106755,2,,Andrey Rublev,R,188,RUS,26,192013,,,Felix Auger-Aliassime,R,193,CAN,23,3-6 7-6(2) 7-5(2),3,R16,58,5,2,100,59,40,29,16,4,5,20,5,109,70,56,19,17,4,5,6,,17,
2383,Buenos Aires,Clay,,A,20240214,12049572,39234,,,Dusan Lajovic,R,183,SRB,34,102151,,,Alejandro Tabilo,L,188,CHL,27,6-4 1-6 6-1,3,R16,31,3,3,71,49,37,11,12,3,5,2,3,69,45,34,11,12,3,6,56,,19,
2506,Delray Beach,Hard,,A,20240214,12049626,237452,,,Rinky Hijikata,R,178,AUS,23,299538,6,,Matteo Arnaldi,R,185,ITA,23,6-2 3-6 6-4,3,R16,66,4,2,100,65,43,20,13,8,9,14,7,98,52,39,19,14,7,10,77,,35,
2506,Delray Beach,Hard,,A,20240214,12049611,136042,1,,Taylor Fritz,R,196,USA,26,125006,,,Nuno Borges,R,185,PRT,27,7-6(2) 6-4 0-0,3,R16,43,14,1,69,39,34,18,11,1,2,3,1,72,47,36,12,11,3,5,12,,50,
2506,Delray Beach,Hard,,A,20240214,12049622,42379,,,Marcos Giron,R,180,USA,30,15894,4,,Adrian Mannarino,L,180,FRA,36,6-0 6-7 6-1,3,R16,34,7,2,79,52,41,19,13,2,2,4,3,88,62,40,9,12,9,14,46,,24,
2383,Buenos Aires,Clay,,A,20240214,12049573,264372,,WC,Facundo Diaz Acosta,L,183,ARG,23,221012,4,,Francisco Cerundolo,R,185,ARG,25,7-6(2) 6-0 0-0,3,R16,29,1,2,67,43,27,15,9,3,5,0,3,60,37,24,7,9,4,9,67,,30,
2506,Delray Beach,Hard,,A,20240214,12049624,210490,,WC,Patrick Kypson,R,188,USA,24,62790,,,Constant Lestienne,R,180,FRA,32,6-4 6-4 0-0,3,R16,51,8,3,56,31,25,13,10,3,5,7,2,65,37,24,14,10,3,7,157,,92,
2383,Buenos Aires,Clay,,A,20240214,12049586,89632,3,,Nicolas Jarry,R,200,CHL,28,14548,,,Stan Wawrinka,R,183,CHE,39,6-7 6-2 7-6(2),3,R16,70,11,3,102,61,45,25,16,5,7,8,3,102,54,40,25,16,4,8,20,,95,
2444,Rotterdam,Hard,,A,20240214,12049650,201239,5,,Alex de Minaur,R,183,AUS,25,25838,,Q,David Goffin,R,180,BEL,33,6-3 6-1 0-0,3,R16,44,4,0,48,29,20,9,8,5,7,1,4,64,39,20,7,8,5,11,9,,83,
2383,Buenos Aires,Clay,,A,20240215,12049583,275923,1,,Carlos Alcaraz,R,183,ESP,21,196122,,Q,Camilo Ugo Carabelli,R,185,ARG,25,6-2 7-5(2) 0-0,3,R16,71,1,5,61,44,31,2,10,5,9,0,5,76,51,25,6,10,11,18,3,,100,
2444,Rotterdam,Hard,,A,20240215,12049644,206570,1,,Jannik Sinner,R,188,ITA,22,14844,,WC,Gael Monfils,R,193,FRA,37,6-3 3-6 6-3,3,R16,42,3,2,72,49,37,17,14,0,1,6,4,80,47,33,18,13,3,5,1,,33,
2444,Rotterdam,Hard,,A,20240215,12049646,167370,,,Emil Ruusuvuori,R,188,FIN,25,46391,,,Lennard Struff,R,193,DEU,34,6-3 6-3 0-0,3,R16,36,5,3,56,35,26,12,9,1,2,10,2,48,31,22,5,9,1,5,87,,41,
2383,Buenos Aires,Clay,,A,20240215,12049578,54573,,,Federico Coria,R,180,ARG,32,95935,2,,Cameron Norrie,L,188,GBR,28,6-2 4-6 6-3,3,R16,40,5,3,94,63,48,13,14,7,9,2,5,87,41,33,18,13,5,9,72,,42,
2444,Rotterdam,Hard,,A,20240215,12049634,23581,6,,Grigor Dimitrov,R,191,BGR,33,264344,,,Alexander Shevchenko,R,185,KAZ,23,7-6(2) 3-6 6-4,3,QF,38,7,2,65,46,37,10,15,0,1,12,1,72,47,37,15,16,2,2,10,,57,
2383,Buenos Aires,Clay,,A,20240215,12049585,221806,5,,Sebastian Baez,R,170,ARG,23,308084,,,Luciano Darderi,R,183,ITA,22,6-4 7-5(2) 0-0,3,R16,51,0,4,61,41,30,13,11,1,2,4,2,76,42,27,18,11,6,9,18,,37,
2506,Delray Beach,Hard,,A,20240215,12049623,87690,,,Jordan Thompson,R,183,AUS,30,113905,,Q,Nicolas Moreno de Alboran,R,185,USA,26,6-2 6-2 0-0,3,R16,59,6,0,53,29,22,15,8,4,4,4,3,66,40,21,13,8,6,10,40,,146,
2506,Delray Beach,Hard,,A,20240215,12049621,138546,3,,Tommy Paul,R,185,USA,27,406728,,,Alex Michelsen,U,193,USA,19,5-7 6-4 7-6(2),3,R16,66,15,5,112,63,51,22,17,9,11,2,6,125,74,52,23,17,6,8,13,,55,
2506,Delray Beach,Hard,,A,20240215,12049617,273680,,LL,Flavio Cobolli,R,183,ITA,22,298247,,Q,Zachary Svajda,R,175,USA,21,6-4 6-7 6-2,3,R16,36,4,6,97,57,41,19,15,4,6,4,1,105,71,45,16,15,8,13,48,,119,
2506,Delray Beach,Hard,,A,20240215,12049616,101101,2,,Frances Tiafoe,R,188,USA,26,44547,,Q,Radu Albot,R,175,MDA,34,7-6(2) 7-6(2) 0-0,3,R16,61,11,2,81,45,36,17,12,4,7,6,2,81,53,34,15,12,2,5,29,,144,
2383,Buenos Aires,Clay,,A,20240215,12049570,95801,,Q,Andrea Vavassori,R,193,ITA,29,97231,7,,Laslo Djere,R,188,SRB,29,6-4 7-5(2) 0-0,3,R16,51,3,1,60,42,31,11,11,3,5,4,3,56,31,21,10,11,0,4,206,,51,
2444,Rotterdam,Hard,,A,20240216,12049653,122368,,,Tallon Griekspoor,R,188,NLD,28,167370,,,Emil Ruusuvuori,R,188,FIN,25,7-5(2) 7-6(2) 0-0,3,QF,50,13,6,73,46,39,14,12,1,1,3,1,76,54,42,12,12,4,5,27,,87,
2444,Rotterdam,Hard,,A,20240216,12049635,206570,1,,Jannik Sinner,R,188,ITA,22,18111,,,Milos Raonic,R,196,CAN,33,7-6(2) 1-1 0-0,3,QF,9,3,0,45,32,26,7,7,3,4,11,0,38,29,23,6,7,0,1,1,,155,
2383,Buenos Aires,Clay,,A,20240216,12049581,264372,,WC,Facundo Diaz Acosta,L,183,ARG,23,39234,,,Dusan Lajovic,R,183,SRB,34,6-4 6-3 0-0,3,QF,43,4,2,52,36,27,11,10,2,3,0,1,53,35,22,8,9,1,4,67,,56,
2383,Buenos Aires,Clay,,A,20240216,12049577,54573,,,Federico Coria,R,180,ARG,32,221806,5,,Sebastian Baez,R,170,ARG,23,6-1 6-4 0-0,3,QF,52,3,0,56,41,29,6,9,3,5,1,1,57,42,20,5,8,4,9,72,,18,
2383,Buenos Aires,Clay,,A,20240216,12049582,275923,1,,Carlos Alcaraz,R,183,ESP,21,95801,,Q,Andrea Vavassori,R,193,ITA,29,7-6(2) 6-1 0-0,3,QF,38,1,1,69,55,37,10,10,1,1,2,1,65,44,28,10,9,6,8,3,,206,
2383,Buenos Aires,Clay,,A,20240216,12049580,89632,3,,Nicolas Jarry,R,200,CHL,28,169496,6,,Martin Etcheverry,R,196,ARG,24,4-6 7-5(2) 0-0,3,QF,77,5,3,75,42,31,14,11,7,10,0,2,75,48,35,10,11,4,7,20,,31,
