Player,Date,Number,Matches,Wins,Elo,Lefty Elo,Righty Elo,Hard Elo,Clay Elo,Grass Elo
Mike Sassano,1979-05-07,270,21,0,1096.4669205446012,1250,1250,1196.8651171539736,1080.981535995571,1250.0
Joao Soares,1988-08-01,270,264,0,1243.0737599786212,1250,1250,1180.2342323472326,1233.043137985854,1245.6874255737787
Max Hurlimann,1979-10-08,30,19,0,1102.3836360055168,1250,1250,1205.287876807383,1135.5376193820948,1275.6023822299892
Deon Joubert,1984-07-16,5,123,0,1174.2863320707922,1250,1250,1315.7635272626924,1169.283219130683,1413.4988871022056
Roger Guedes,1989-08-14,243,91,0,1247.0698311230244,1250,1250,1302.2518599604227,1213.7594123527308,1223.34625800873
Andreas Maurer,1989-05-08,14,301,0,1333.553320462487,1250,1250,1229.8209998737204,1336.334018239915,1290.6282360723771
Harald Elschenbroich,1979-06-18,21,7,0,1382.7465405050011,1250,1250,1250.0,1356.5401680084642,1250.0
Hans Jurgen Pohmann,1979-06-18,20,9,0,1245.443885237667,1250,1250,1250.0,1228.5044482830735,1250.0
Alvaro Betancur,1981-07-13,6,62,0,1172.4688709305797,1250,1250,1143.7313290005588,1164.357842789092,1234.9638754474963
Regis Brunet,1981-04-27,275,19,0,1141.1553198706665,1250,1250,1172.0725382885757,1102.282093414432,1250.7384533383909
George Taylor,1979-01-02,2,17,0,983.542716647072,1250,1250,1007.265201752397,1173.4857444840457,1332.2721568848585
Robert Vant Hof,1990-05-07,2,230,0,1349.2296041864329,1250,1250,1325.9612094173008,1205.438818846845,1243.0615187141252
Larry Gottfried,1978-08-07,283,11,0,1077.7853409343,1250,1250,1200.0155432197603,1113.2034781733764,1242.4697853350335
Erick Iskersky,1985-08-19,260,154,0,1347.8216635741499,1250,1250,1262.5093041376724,1325.28950436887,1208.777018434078
John Chris Lewis,1980-04-14,9,40,0,1264.8982546806958,1250,1250,1255.5744214421302,1255.2586109980484,1239.3027897216323
Chris Mayotte,1982-10-18,241,127,0,1279.1606102303176,1250,1250,1276.0016516590993,1275.464421946846,1146.2627887620547
Bhanu Nunna,1979-11-19,271,14,0,1150.6492772624654,1250,1250,1208.6692305829301,1173.2435307228877,1183.2788450478652
Guillermo Oropez,1981-04-13,264,19,0,921.813175354229,1250,1250,946.4738728060836,1187.4034341361898,1258.2759218715498
Charles Owens,1981-01-19,22,35,0,1268.103422805544,1250,1250,1210.568456280794,1291.6314758505132,1249.5699852137639
Brad Rowe,1979-10-02,259,20,0,1179.8264079943235,1250,1250,1158.2459375146325,1184.7880698957426,1316.4892338047719
Gerard Toulon,1981-04-06,12,13,0,1080.391585710341,1250,1250,1158.6577353765276,1128.050031949398,1252.1198296500104
Tim Vann,1979-01-15,5,3,0,1236.3087268948657,1250,1250,1250.0,1250.0,1242.394588368205
Bill Maze,1985-04-29,258,77,0,1159.0324879116038,1250,1250,1146.4476236817252,1171.5973984744037,1229.0037775552971
Mike Machette,1979-11-12,8,27,0,1194.902717458564,1250,1250,1320.2990446131046,1157.2047650315665,1268.3622921722642
Johan Kriek,1994-02-21,11,618,0,1529.60492949683,1250,1250,1447.8920546209486,1385.8729979789236,1430.7575320575968
Fred Mcnair,1981-10-05,30,54,0,1185.6560876990793,1250,1250,1258.0134948676475,1224.4963733792174,1155.3383668351466
Jan Simbera,1978-07-24,10,3,0,1185.8382450618585,1250,1250,1250.0,1178.5686030231711,1231.9140347024634
Jay Royappa,1978-10-22,267,15,0,1168.6253739442386,1250,1250,1180.089603868339,1250.0,1180.180932858672
Mark Edmondson,1987-01-12,43,376,0,1414.7113250912998,1250,1250,1277.1315508596126,1377.6043375543954,1349.2637441809497
Butch Seewagen,1981-07-28,11,18,0,1229.6110988063535,1250,1250,1258.228487998066,1218.8257572768637,1188.9550822586766
Greg Braun,1986-09-22,254,17,0,954.2429295986868,1250,1250,1095.8632654991404,1198.9088975828013,1070.399917493875
John Holladay,1979-07-02,251,19,0,1174.3838950943757,1250,1250,1199.1753662917802,1267.610342754045,1188.9550822586766
Jay Lapidus,1987-08-10,294,206,0,1406.9868653531746,1250,1250,1320.2942507824014,1326.8731894974007,1249.211718874079
Denis Naegelen,1982-07-26,2,27,0,1120.438597697611,1250,1250,1182.7179899306343,1165.458063556397,1188.9550822586766
U Unknown,1981-04-13,240,27,0,867.7036014925242,1250,1250,1022.999947623501,1043.4602724335853,1032.6773550461708
Cary Stansbury,1987-10-12,283,103,0,1260.0191199697922,1250,1250,1223.1121370142935,1192.512728573297,1111.0630429973655
Gene Hamilton,1979-09-10,243,11,0,1024.1225060296438,1250,1250,1160.9062487027393,1109.8054640336597,1250.0
Ian Fletcher,1981-08-10,16,6,0,1161.5307764907154,1250,1250,1124.1219800720644,1311.0449177413234,1250.0
Peter Rennert,1984-09-17,270,149,0,1320.2113240369267,1250,1250,1279.0662745828151,1263.3032725018868,1324.8085482288463
Tony Graham,1982-08-16,14,96,0,1281.869903479674,1250,1250,1283.0647402072138,1254.881076825774,1277.4259768766804
Kevin Curren,1993-03-29,10,619,0,1584.049688592776,1250,1250,1456.969175487377,1322.6687438582562,1429.8269980981472
Rolf Thung,1980-07-21,9,13,0,1076.906237322258,1250,1250,1250.0,1066.8557279031518,1250.0
Larry Turville,1978-09-25,239,3,0,1207.8989359603775,1250,1250,1196.3470558858403,1253.7877076702464,1250.0
Bobby Webb,1981-10-19,38,5,0,1236.998655280674,1250,1250,1189.819151535834,1262.8742163375957,1250.0
Tim Wilkison,1993-04-12,3,594,0,1478.3500067489724,1250,1250,1380.5545881876371,1409.7723908904627,1322.1583987071422
Manuel Santana,1978-07-10,293,2,0,1278.6682471895474,1250,1250,1250.0,1250.0,1246.5294994095518
Cliff Letcher,1983-10-17,277,143,0,1264.863473631239,1250,1250,1224.311451469166,1137.5405938370723,1276.4151698524133
Pavel Slozil,1986-10-13,11,293,0,1447.7534138761775,1250,1250,1325.014633440512,1404.7721631812567,1159.8409625589707
Tim Mayotte,1992-02-17,1,546,0,1643.5327093382084,1250,1250,1510.5215153856643,1222.0676241434712,1513.457023784187
Sammy Martin,1978-08-06,252,3,0,1164.268764318391,1250,1250,1177.1614290865857,1243.2165911641841,1250.0
Ali Madani,1979-09-10,273,16,0,1185.913537220476,1250,1250,1138.95008294489,1244.0985162160052,1250.0
Carlos Lopez,1978-09-25,14,3,0,1184.307510623743,1250,1250,1250.0,1174.4046089039045,1250.0
Carlos Gomez,1985-08-02,1,17,0,1121.5320520438568,1250,1250,1205.204648952331,1155.4969765361752,1184.3368048899058
Raymond Pascale,1978-10-01,271,7,0,1190.3564899023684,1250,1250,1252.9457325850274,1235.6063757834668,1250.0
Grover Raz Reid,1978-07-16,285,2,0,1263.8881712580849,1250,1250,1250.0,1258.884853064599,1250.0
Robbie Smith,1986-09-22,273,10,0,1113.6651947137123,1250,1250,1250.0,1100.0810639138303,1250.0
Ricardo Acuna,1989-06-12,30,262,0,1396.4614616553495,1250,1250,1315.7118638444772,1279.0777958290944,1328.5192851207346
Tim Garcia,1981-04-27,293,42,0,1076.1805840901557,1250,1250,1036.5060956942878,1168.861241819556,1214.33071823187
Howard Schoenfield,1981-01-19,275,66,0,1263.0662659526424,1250,1250,1403.1202145260481,1195.2470275771557,1183.5817254198278
Bruce Foxworth,1987-11-02,286,76,0,1353.8985492327404,1250,1250,1244.8232976268382,1351.974517414956,1147.5323349985013
Haroon Ismail,1988-04-08,1,164,0,1195.5517086954396,1250,1250,1293.2516900819749,1180.4985689575994,1149.151586907215
Fernando Maynetto,1985-02-18,283,92,0,1167.078395027594,1250,1250,1204.2928255999586,1172.8489466815338,1216.2874704283472
Jai Dilouie,1983-05-16,273,63,0,1072.280387600932,1250,1250,1135.2419586526428,1166.3439014531118,1142.5792842977824
John Hayes,1984-08-28,195,78,0,1242.5866838814186,1250,1250,1171.2254600447948,1287.1165340305918,1231.8731260180982
Gordon Jones,1979-07-02,248,12,0,1085.0821665004055,1250,1250,1135.5371323916693,1192.8188144632136,1250.0
Mike Shore,1981-05-11,285,44,0,1124.9302483983613,1250,1250,1257.288926075521,1128.599722233997,1250.0
Charles Buzz Strode,1986-07-21,277,133,0,1227.2644310626365,1250,1250,1223.3136705299985,1198.260834391254,1159.7876161719842
Jonathan Smith,1985-11-18,12,142,0,1286.2819988327406,1250,1250,1246.3913490291773,1278.8187645233556,1203.2876612248947
Per Hjertquist,1985-04-15,273,174,0,1222.1068036366748,1250,1250,1261.6672159929667,1224.422590328115,1206.588520595681
Jiri Prucha,1982-07-26,276,20,0,1153.879245268045,1250,1250,1187.5365249222502,1199.12760884728,1250.0
Joel Ross,1979-06-25,247,11,0,1231.856293031826,1250,1250,1249.1788274522812,1255.873022280294,1250.0
Bruno Renoult,1983-11-21,6,4,0,1123.273431744932,1250,1250,1195.864738179144,1159.3511471665017,1250.0
Mike Myburg,1983-11-21,3,76,0,1296.2660440426225,1250,1250,1157.9597137446376,1268.225104961689,1198.23103277025
Joel Bailey,1988-10-18,6,94,0,1285.4932337687198,1250,1250,1292.8559484942896,1146.2416688546957,1108.724393645726
Frantisek Pala,1979-06-18,10,4,0,1174.7458939223309,1250,1250,1250.0,1183.9810305713606,1250.0
Szabolcz Baranyi,1978-07-24,8,3,0,1280.5234561765071,1250,1250,1250.0,1288.9057948399168,1250.0
Wouter Fok,1978-07-24,14,2,0,1271.8033596830353,1250,1250,1250.0,1251.73908082989,1250.0
Brad Drewett,1990-04-30,3,440,0,1442.8505129157616,1250,1250,1300.4900186715945,1356.4463444054277,1364.4137203464802
Leo Palin,1986-08-11,272,209,0,1215.5254747417596,1250,1250,1237.6208515584062,1159.358329333282,1241.1557687811999
Matt Mitchell,1986-07-21,271,204,0,1303.6146951935054,1250,1250,1283.3600668197344,1218.4751123287094,1184.445303546168
Michael Greenberg,1979-10-02,261,36,0,1083.7299310553724,1250,1250,1165.5514239727677,1065.4457667757354,1188.9550822586766
Gene Stuart Malin,1980-11-17,16,57,0,1203.3714584576987,1250,1250,1247.7494045970773,1139.3625357137232,1177.5662464004351
Jan Bortner,1978-08-13,240,3,0,1194.4431235086395,1250,1250,1205.9668873470396,1250.0,1250.0
Chris Dunk,1986-02-03,20,69,0,1276.7939918618745,1250,1250,1252.7053710768985,1107.2251918469278,1124.6366325018355
Shigeyuki Nishio,1990-04-23,3,69,0,1064.0731160797416,1250,1250,1074.7673783446605,1210.9352097204146,1184.3368048899058
Hussain Akbari,1978-08-01,4,1,0,1305.7489611650803,1250,1250,1250.0,1250.0,1250.0
Moharram Ali Khodai,1978-09-15,1,5,0,1235.4098476314146,1250,1250,1250.0,1250.0,1250.0
George Amaya,1980-08-11,10,27,0,1220.1441217363201,1250,1250,1245.2989745672244,1172.7389297242134,1250.0
Jerry Van Linge,1979-10-02,254,13,0,1118.2245884251556,1250,1250,1159.4983358348782,1177.3766690736036,1250.0
Jeffrey Papell,1978-09-24,254,3,0,1158.153190042789,1250,1250,1179.536885217677,1250.0,1250.0
P Krajcik,1978-10-22,248,10,0,1020.9341510123074,1250,1250,1062.2890634739235,1170.0054738891806,1250.0
John Geraghty,1978-08-06,293,5,0,1206.449001279504,1250,1250,1261.5750518828022,1188.9550822586766,1250.0
Toby Crabel,1980-08-25,271,15,0,1029.2142292065269,1250,1250,1140.9683020560392,1074.7053427586568,1250.0
Zan Guerry,1982-07-12,44,18,0,1135.6985067900603,1250,1250,1222.0762433026619,1185.0023467637704,1210.6630203627124
Steve Denton,1987-11-30,258,249,0,1304.7802901714595,1250,1250,1268.41229857273,1213.8898874455151,1284.1092973202633
Horace Reid,1979-09-10,2,11,0,1031.6634047440255,1250,1250,1089.3990346125208,1250.0,1250.0
Sam Vuille,1978-09-25,255,7,0,1052.1398843898353,1250,1250,1097.0877716485975,1180.1269781603842,1250.0
Ian Harris,1982-04-29,293,52,0,1175.4373261335882,1250,1250,1227.759221643536,1111.1518842089831,1250.0
Keith Hancock,1978-10-22,252,11,0,1195.327751251772,1250,1250,1241.9159810123747,1250.0,1250.0
John Molin,1979-08-28,199,13,0,1108.6552432867525,1250,1250,1152.9514731764596,1231.187339389842,1250.0
Bruce Nichols,1982-09-20,3,28,0,992.0560682074887,1250,1250,998.3978088460153,1142.3198215553527,1174.9083326310886
Thierry Stevaux,1982-10-18,286,54,0,1198.93154531061,1250,1250,1190.5522901171503,1196.2007970613226,1250.0
Matti Timonen,1983-10-22,284,20,0,1176.9846085444563,1250,1250,1172.943549977227,1167.668514025578,1250.0
Finn Christensen,1978-09-15,5,2,0,1355.2512866420836,1250,1250,1250.0,1355.134764420514,1250.0
Teimuraz Kakulia,1978-09-15,4,2,0,1202.4076766881012,1250,1250,1250.0,1250.0,1250.0
Alex Metreveli,1979-09-14,2,7,0,1371.7710336802986,1250,1250,1250.0,1259.0302054855083,1250.0
Bernard Balleret,1991-05-03,1,35,0,1150.1210283567148,1250,1250,1207.8422975371716,1174.0204047454445,1250.0
Per Hegna,1983-06-10,4,9,0,1293.617612192038,1250,1250,1250.0,1256.0321280427838,1250.0
Lars Elvstrom,1982-02-15,286,8,0,1237.4654910154259,1250,1250,1234.3862513243675,1225.7081439727037,1250.0
Abdel Gawad Mohammed,1978-09-15,1,1,0,1315.6631951100942,1250,1250,1250.0,1315.6631951100942,1250.0
Tarek El Sakka,1985-08-02,1,28,0,1405.7375884063883,1250,1250,1250.0,1428.2387961936324,1250.0
Ahmed El Mehelmy,1990-03-23,2,53,0,1211.0085068508067,1250,1250,1249.3634894295762,1208.3202054845674,1250.0
Jan Norback,1981-11-23,11,84,0,1276.1985745805848,1250,1250,1194.708280015556,1220.9290030913673,1242.8494548521037
Andres Gomez,1995-03-31,5,810,0,1607.0009665532991,1250,1250,1452.2035613248715,1622.6762164193153,1299.7254554062577
Raul Antonio Viver,1993-08-02,9,274,0,1364.1887814845832,1250,1250,1157.5374041701746,1346.9365565364435,1232.5582836212293
Andrew Jarrett,1983-09-30,4,94,0,1211.5106287303688,1250,1250,1272.9235894332603,1226.9224900641618,1037.1614419788718
David Lloyd,1980-06-02,273,10,0,1200.484068643831,1250,1250,1250.0,1244.5486210522345,1196.3231641643517
Jairo Velasco,1983-10-03,35,145,0,1410.7481512931768,1250,1250,1201.4504754205534,1403.773920243696,1250.0
Joe Garcia,1979-09-10,285,7,0,1289.4726837391531,1250,1250,1282.6467379945584,1267.3168708433273,1250.0
Randy Crawford,1980-04-07,18,43,0,1233.157128558506,1250,1250,1241.3152896959712,1287.8052079326044,1170.7103161350124
Rocky Maguire,1979-12-03,269,19,0,1086.5139689861933,1250,1250,1167.4470859380283,1189.4867936929659,1250.0
Bruce Kleege,1985-04-29,268,125,0,1182.0377987927995,1250,1250,1102.0400633618563,1276.5505261779156,1145.564644558531
Humphrey Hose,1979-12-07,5,13,0,1349.3903752913734,1250,1250,1363.6424224075165,1243.9724175979436,1250.0
Tony Giammalva,1985-06-24,208,176,0,1407.4994608763577,1250,1250,1329.104754905066,1381.2871523773301,1233.2448599326426
Richard Legendre,1979-05-07,272,11,0,1285.7065826000946,1250,1250,1334.0861117839224,1220.1382081321935,1250.0
David Sherbeck,1979-10-02,260,6,0,1233.0035450663092,1250,1250,1253.1942572161738,1254.0354084591472,1250.0
Roberto Chavez,1981-04-13,248,12,0,1324.19095121328,1250,1250,1172.0725382885757,1330.3843895105192,1250.0
John Trickey,1980-12-26,31,14,0,1052.1370341723598,1250,1250,1201.1913115586765,1155.2531391882735,1145.2817974673264
Filip Krajcik,1981-08-03,280,32,0,1181.1401586883906,1250,1250,1075.3621329887158,1200.6443359507828,1250.0
Stewart Keller,1979-12-03,257,7,0,1156.9364297254288,1250,1250,1236.393606312357,1183.9621233778453,1250.0
Rand Evett,1984-05-06,10,46,0,1131.5569200912198,1250,1250,1195.6738498226282,1130.4697484980975,1099.1519380873808
Jeremy Cohen,1980-10-20,32,22,0,984.2358263241573,1250,1250,1013.5545242655114,1141.883981328591,1222.4105953133674
Scott Carnahan,1982-07-26,279,31,0,984.7748493191326,1250,1250,961.9217576585555,1209.0093246687686,1128.562615555047
Fernando Dalla Fontana,1981-07-28,46,63,0,1334.5810845495023,1250,1250,1250.0,1323.9789299182983,1250.0
Ivan Lendl,1994-08-29,60,1288,0,1804.7274601429535,1250,1250,1743.1267600915123,1821.3425267062364,1546.9728210201813
Guy Fritz,1981-05-11,270,26,0,1087.934731016157,1250,1250,1005.6234226700848,1195.9760680879012,1250.0
John Paish,1980-06-23,209,8,0,1044.3554067953494,1250,1250,1111.6072153188254,1205.588750678902,1132.751711190289
Jeff Robbins,1980-09-08,254,17,0,1242.640685962701,1250,1250,1299.7265336210064,1233.6501603751292,1250.0
Mark Turpin,1980-04-07,6,34,0,1151.258137149308,1250,1250,1155.5064199139517,1259.8317271475726,1215.5067584634696
John Whitlinger,1980-10-20,13,24,0,1104.80909699841,1250,1250,1065.2508345715805,1181.9913894812848,1250.0
Warren Eber,1978-10-15,267,6,0,1267.2711097847218,1250,1250,1299.2959311302848,1250.0,1250.0
Kent Crawford,1979-10-02,244,3,0,1133.8029083126821,1250,1250,1137.5392548002617,1250.0,1250.0
Tom Cain,1986-08-04,277,143,0,1350.3105729198785,1250,1250,1308.169947774585,1359.699296710181,1231.743506497965
Herve Gauvain,1982-11-22,24,31,0,1256.971329478428,1250,1250,1184.3249916801506,1260.371465364293,1250.0
Sean Sorensen,1987-05-06,2,81,0,1318.13359459503,1250,1250,1274.592558707601,1273.5875691668498,1214.9029684265993
Nadir Ali Khan,1979-10-06,4,4,0,1221.3198321005634,1250,1250,1250.0,1250.0,1250.0
Saeed Meer,1981-02-13,2,9,0,1152.0330775427967,1250,1250,1205.4791514412886,1205.194361345807,1197.555829230967
Bong Suk Kim,1980-02-08,5,4,0,1146.1849230174007,1250,1250,1250.0,1250.0,1208.3700371014456
John Antonas,1989-07-21,5,6,0,1165.0726872189603,1250,1250,1158.8028683499783,1218.1194182287654,1250.0
Cassio Motta,1994-08-15,25,505,0,1394.9938516767565,1250,1250,1307.8548636853968,1415.0718981286025,1237.7892447973973
L Maeso,1978-10-08,12,2,0,1296.2595478752282,1250,1250,1250.0,1289.6007228370217,1250.0
Ulf Eriksson,1980-11-04,11,24,0,1162.5685230466427,1250,1250,1227.0261998552483,1126.672168325198,1208.2333112932745
Fernando Vasquez,1981-03-30,279,3,0,1201.8000680098883,1250,1250,1250.0,1206.1594477471735,1250.0
Fernando Luna,1991-09-09,7,460,0,1411.9492507579191,1250,1250,1248.156242654418,1360.2716244214298,1224.465812302234
Janos Benyik,1983-09-30,4,16,0,1123.5464661690544,1250,1250,1250.0,1110.5473914919353,1250.0
Andy Lucchesi,1978-10-15,288,5,0,1234.9407529275475,1250,1250,1293.0219034279964,1184.3368048899058,1250.0
Junie Chatman,1983-07-25,296,51,0,1247.6960183203641,1250,1250,1137.6182725963104,1242.5905914811076,1228.0240563708076
Mark Hardy,1978-10-22,250,5,0,1113.5106059564312,1250,1250,1119.5293708761808,1250.0,1250.0
Michael Wayman,1984-04-23,283,29,0,1331.515201743378,1250,1250,1351.4871364595026,1226.5452752242895,1182.6090891393396
Vincent Van Patten,1987-07-27,24,257,0,1423.228114802315,1250,1250,1310.5746090002665,1237.6831954837828,1179.3951633578238
Doug King,1982-05-03,243,3,0,1144.3082324325494,1250,1250,1163.881069438364,1250.0,1250.0
Eddie Edwards,1989-10-23,281,288,0,1358.0979335077022,1250,1250,1280.8792367100132,1309.8831263048623,1306.3174997682088
Ted Williams,1979-12-03,272,16,0,984.3171969717375,1250,1250,1058.7159959843746,1114.628393477923,1250.0
Shlomo Glickstein,1987-10-12,11,365,0,1405.2319714599123,1250,1250,1358.4055498602363,1484.4275003418886,1259.6839673010052
Victor Eke,1979-12-10,14,10,0,1071.5487638633995,1250,1250,1194.924975617264,1160.361607221251,1140.9220645190062
Chris Gunning,1980-09-29,279,26,0,1049.1262015799468,1250,1250,1141.5531438364967,1191.002836030455,1209.6789173227446
Jim Harper,1978-10-22,251,2,0,1198.341966353218,1250,1250,1206.9353390656402,1250.0,1250.0
Jun Kuki,1982-10-18,248,34,0,1298.88090047156,1250,1250,1208.4149635085016,1367.7408143422924,1250.0
Akinori Naguro,1981-10-19,20,7,0,1053.9432473265515,1250,1250,1158.2235574559174,1138.0411443194148,1250.0
Jun Kamiwazumi,1984-09-24,10,31,0,1181.9935130495635,1250,1250,1206.3361440020678,1288.065875067947,1202.9576053359497
Takehiko Nishiwaki,1979-10-22,22,5,0,1146.8128939052135,1250,1250,1195.5905897939922,1188.846562705012,1250.0
Orlando Agudelo,1989-10-02,280,9,0,1095.1547639925013,1250,1250,1250.0,1080.0094665878628,1250.0
John Picken,1983-08-08,22,11,0,1176.312454793532,1250,1250,1186.705404712083,1231.2988809660453,1250.0
Emilio Montano,1981-02-23,16,51,0,1149.2141799052306,1250,1250,1190.6543875517493,1117.8532754494688,1250.4807885184387
