player_name,player_id,tourney_date,aces,dfs,svpt,firstin,firstwon,secondwon,sv_gms,bp_saved,bp_faced,vaces,vdfs,retpt,vfirstin,vfirstwon,vsecondwon,win,matches,aces_avg,dfs_avg,svpt_avg,firstin_avg,firstwon_avg,secondwon_avg,sv_gms_avg,bp_saved_avg,bp_faced_avg,vaces_avg,vdfs_avg,retpt_avg,vfirstin_avg,vfirstwon_avg,vsecondwon_avg,win_avg
Aljaz Bedene,105379,2021-06-21,26,8,208,121,91,43,31,10,13,19,10,205,126,98,44,0,2,13.0,4.0,104.0,60.5,45.5,21.5,15.5,5.0,6.5,9.5,5.0,102.5,63.0,49.0,22.0,0.0
Aljaz Bedene,105379,2021-06-28,31,8,278,165,128,58,44,14,18,20,11,277,175,126,54,1,3,10.333333333333334,2.6666666666666665,92.66666666666667,55.0,42.666666666666664,19.333333333333332,14.666666666666666,4.666666666666667,6.0,6.666666666666667,3.6666666666666665,92.33333333333333,58.333333333333336,42.0,18.0,0.3333333333333333
Aljaz Bedene,105379,2021-06-28,39,9,344,201,161,72,55,14,18,21,11,342,221,148,61,2,4,9.75,2.25,86.0,50.25,40.25,18.0,13.75,3.5,4.5,5.25,2.75,85.5,55.25,37.0,15.25,0.5
Aljaz Bedene,105379,2021-06-28,47,12,433,258,199,92,70,20,27,41,11,418,270,188,83,2,5,9.4,2.4,86.6,51.6,39.8,18.4,14.0,4.0,5.4,8.2,2.2,83.6,54.0,37.6,16.6,0.4
Aljaz Bedene,105379,2021-07-19,50,15,475,273,210,106,78,22,32,46,11,467,307,216,92,2,6,8.333333333333334,2.5,79.16666666666667,45.5,35.0,17.666666666666668,13.0,3.6666666666666665,5.333333333333333,7.666666666666667,1.8333333333333333,77.83333333333333,51.166666666666664,36.0,15.333333333333334,0.3333333333333333
Aljaz Bedene,105379,2022-03-07,56,22,527,299,233,113,87,26,39,52,11,520,343,245,104,2,7,8.0,3.142857142857143,75.28571428571429,42.714285714285715,33.285714285714285,16.142857142857142,12.428571428571429,3.7142857142857144,5.571428571428571,7.428571428571429,1.5714285714285714,74.28571428571429,49.0,35.0,14.857142857142858,0.2857142857142857
Aljaz Bedene,105379,2022-03-21,66,26,607,350,269,128,100,30,46,57,14,591,391,280,119,2,8,8.25,3.25,75.875,43.75,33.625,16.0,12.5,3.75,5.75,7.125,1.75,73.875,48.875,35.0,14.875,0.25
Aljaz Bedene,105379,2022-04-18,76,31,710,404,310,157,116,33,51,58,14,692,463,321,142,3,9,8.444444444444445,3.4444444444444446,78.88888888888889,44.888888888888886,34.44444444444444,17.444444444444443,12.88888888888889,3.6666666666666665,5.666666666666667,6.444444444444445,1.5555555555555556,76.88888888888889,51.44444444444444,35.666666666666664,15.777777777777779,0.3333333333333333
Aljaz Bedene,105379,2022-04-18,77,34,768,434,326,167,124,41,64,59,14,747,495,342,155,3,10,7.7,3.4,76.8,43.4,32.6,16.7,12.4,4.1,6.4,5.9,1.4,74.7,49.5,34.2,15.5,0.3
Aljaz Bedene,105379,2022-05-16,89,39,866,480,359,186,138,51,80,62,21,827,543,374,174,3,11,8.090909090909092,3.5454545454545454,78.72727272727273,43.63636363636363,32.63636363636363,16.90909090909091,12.545454545454545,4.636363636363637,7.2727272727272725,5.636363636363637,1.9090909090909092,75.18181818181819,49.36363636363637,34.0,15.818181818181818,0.2727272727272727
Aljaz Bedene,105379,2022-05-23,93,41,949,536,394,197,151,57,91,71,22,893,591,415,187,3,12,7.75,3.4166666666666665,79.08333333333333,44.666666666666664,32.833333333333336,16.416666666666668,12.583333333333334,4.75,7.583333333333333,5.916666666666667,1.8333333333333333,74.41666666666667,49.25,34.583333333333336,15.583333333333334,0.25
Aljaz Bedene,105379,2022-05-23,103,42,1068,598,442,230,170,67,103,77,27,1008,673,466,201,4,13,7.923076923076923,3.230769230769231,82.15384615384616,46.0,34.0,17.692307692307693,13.076923076923077,5.153846153846154,7.923076923076923,5.923076923076923,2.076923076923077,77.53846153846153,51.76923076923077,35.84615384615385,15.461538461538462,0.3076923076923077
Aljaz Bedene,105379,2022-05-23,116,47,1196,670,496,259,191,74,114,81,32,1155,766,523,230,5,14,8.285714285714286,3.357142857142857,85.42857142857143,47.857142857142854,35.42857142857143,18.5,13.642857142857142,5.285714285714286,8.142857142857142,5.785714285714286,2.2857142857142856,82.5,54.714285714285715,37.357142857142854,16.428571428571427,0.35714285714285715
Altug Celikbilek,123795,2021-06-07,4,4,56,23,15,16,9,5,9,13,4,43,19,18,15,0,1,4.0,4.0,56.0,23.0,15.0,16.0,9.0,5.0,9.0,13.0,4.0,43.0,19.0,18.0,15.0,0.0
Altug Celikbilek,123795,2021-09-18,10,12,136,57,40,39,20,11,17,16,9,140,69,52,35,1,2,5.0,6.0,68.0,28.5,20.0,19.5,10.0,5.5,8.5,8.0,4.5,70.0,34.5,26.0,17.5,0.5
Altug Celikbilek,123795,2022-03-04,25,15,213,110,84,50,34,13,21,20,11,239,132,91,53,2,3,8.333333333333334,5.0,71.0,36.666666666666664,28.0,16.666666666666668,11.333333333333334,4.333333333333333,7.0,6.666666666666667,3.6666666666666665,79.66666666666667,44.0,30.333333333333332,17.666666666666668,0.6666666666666666
Altug Celikbilek,123795,2022-03-04,34,19,282,143,111,68,44,18,27,21,13,292,167,111,64,3,4,8.5,4.75,70.5,35.75,27.75,17.0,11.0,4.5,6.75,5.25,3.25,73.0,41.75,27.75,16.0,0.75
Amr Elsayed Abdou Ahmed Mohamed,209871,2022-03-04,3,3,63,38,29,14,9,5,5,3,1,54,27,17,16,1,1,3.0,3.0,63.0,38.0,29.0,14.0,9.0,5.0,5.0,3.0,1.0,54.0,27.0,17.0,16.0,1.0
Andrea Collarini,105911,2021-07-19,0,2,47,34,17,5,8,3,8,3,0,46,27,18,10,0,1,0.0,2.0,47.0,34.0,17.0,5.0,8.0,3.0,8.0,3.0,0.0,46.0,27.0,18.0,10.0,0.0
Andrea Vavassori,131934,2021-11-08,1,7,66,40,27,8,9,8,11,4,7,56,36,33,9,0,1,1.0,7.0,66.0,40.0,27.0,8.0,9.0,8.0,11.0,4.0,7.0,56.0,36.0,33.0,9.0,0.0
Andrea Vavassori,131934,2021-11-08,5,7,119,75,55,19,19,8,12,6,10,110,69,52,21,1,2,2.5,3.5,59.5,37.5,27.5,9.5,9.5,4.0,6.0,3.0,5.0,55.0,34.5,26.0,10.5,0.5
Andreas Seppi,104312,2021-06-21,8,0,82,48,29,17,14,5,10,4,2,80,42,30,14,0,1,8.0,0.0,82.0,48.0,29.0,17.0,14.0,5.0,10.0,4.0,2.0,80.0,42.0,30.0,14.0,0.0
Andreas Seppi,104312,2021-06-21,9,3,143,78,48,33,23,8,17,4,4,165,101,58,24,1,2,4.5,1.5,71.5,39.0,24.0,16.5,11.5,4.0,8.5,2.0,2.0,82.5,50.5,29.0,12.0,0.5
