tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,best_of,round,minutes,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,w1,w2,w3,w4,w5,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l1,l2,l3,l4,l5,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2023-7694,Lyon,Clay,32,A,20230522,290,3,R16,162,206909,8,,Brandon Nakashima,R,185,USA,21,126239,,,Arthur Rinderknech,R,196,FRA,27,7,1,7,,,6,3,100,62,44,22,15,8,11,6,6,5,,,13,2,105,64,45,25,16,3,5,52,78
2023-7694,Lyon,Clay,32,A,20230522,294,3,QF,111,111815,2,,Cameron Norrie,L,188,GBR,27,202104,6,,Sebastian Baez,R,170,ARG,22,6,2,6,,,4,2,69,45,33,13,12,0,2,2,6,1,,,0,3,72,45,27,12,11,5,9,14,44
2023-520,Roland Garros,Clay,128,G,20230529,214,5,R16,117,104925,3,,Novak Djokovic,R,188,SRB,36,122669,,,Juan Pablo Varillas,R,185,PER,27,6,6,6,,,7,3,70,56,47,5,13,2,3,3,2,2,,,3,0,72,47,25,11,12,6,12,3,94
2023-520,Roland Garros,Clay,128,G,20230529,218,5,R16,138,100644,22,,Alexander Zverev,R,198,GER,26,105777,28,,Grigor Dimitrov,R,188,BUL,32,6,6,6,,,4,7,92,60,47,11,13,14,16,1,4,3,,,0,6,83,46,28,10,13,8,15,27,29
2023-520,Roland Garros,Clay,128,G,20230529,215,5,R16,210,111575,11,,Karen Khachanov,R,198,RUS,27,132283,,,Lorenzo Sonego,R,191,ITA,28,1,6,7,6,,12,1,132,76,57,28,19,10,14,6,4,6,1,,8,5,121,74,51,23,17,8,12,11,48
2023-520,Roland Garros,Clay,128,G,20230529,216,5,R16,239,208029,6,,Holger Rune,R,185,DEN,20,202103,23,,Francisco Cerundolo,R,185,ARG,24,7,3,6,1,7,8,10,173,102,67,39,25,13,20,6,6,4,6,6,5,6,166,110,74,34,25,4,8,6,23
2023-520,Roland Garros,Clay,128,G,20230529,217,5,R16,200,134770,4,,Casper Ruud,R,183,NOR,24,111797,,,Nicolas Jarry,R,198,CHI,27,7,7,7,,,10,5,126,80,57,23,18,14,17,6,5,5,,,11,4,134,89,59,18,18,8,13,4,35
2023-520,Roland Garros,Clay,128,G,20230529,219,5,R16,124,144869,,,Tomas Martin Etcheverry,R,196,ARG,23,106415,27,,Yoshihito Nishioka,L,170,JPN,27,7,6,6,,,12,0,85,79,57,4,13,4,5,6,0,1,,,3,2,73,62,33,6,12,3,9,49,33
2023-520,Roland Garros,Clay,128,G,20230529,225,5,SF,129,134770,4,,Casper Ruud,R,183,NOR,24,100644,22,,Alexander Zverev,R,198,GER,26,6,6,6,,,5,1,89,55,39,18,13,8,9,3,4,0,,,3,2,69,47,26,10,12,4,10,4,27
2023-520,Roland Garros,Clay,128,G,20230529,221,5,QF,219,104925,3,,Novak Djokovic,R,188,SRB,36,111575,11,,Karen Khachanov,R,198,RUS,27,4,7,6,6,,11,5,132,78,60,32,20,8,10,6,6,2,4,,7,4,133,75,49,30,20,4,8,3,11
2023-520,Roland Garros,Clay,128,G,20230529,222,5,QF,165,134770,4,,Casper Ruud,R,183,NOR,24,208029,6,,Holger Rune,R,185,DEN,20,6,6,3,6,,5,5,110,69,50,24,17,6,7,1,2,6,3,,1,9,113,61,39,25,16,8,13,4,6
2023-520,Roland Garros,Clay,128,G,20230529,223,5,QF,202,100644,22,,Alexander Zverev,R,198,GER,26,144869,,,Tomas Martin Etcheverry,R,196,ARG,23,6,3,6,6,,7,9,116,78,59,15,19,6,9,4,6,3,4,,8,2,116,72,52,18,19,6,11,27,49
2023-520,Roland Garros,Clay,128,G,20230529,224,5,SF,204,104925,3,,Novak Djokovic,R,188,SRB,36,207989,1,,Carlos Alcaraz,R,185,ESP,20,6,5,6,6,,8,3,125,88,63,16,18,10,12,3,7,1,1,,3,2,103,74,40,14,17,5,12,3,1
2023-520,Roland Garros,Clay,128,G,20230529,226,5,F,194,104925,3,,Novak Djokovic,R,188,SRB,36,134770,4,,Casper Ruud,R,183,NOR,24,7,6,7,,,11,1,101,74,59,17,17,3,4,6,3,5,,,4,1,106,68,39,25,16,7,10,3,4
2023-520,Roland Garros,Clay,128,G,20230529,213,5,R16,108,126774,5,,Stefanos Tsitsipas,R,193,GRE,24,124116,,Q,Sebastian Ofner,R,191,AUT,27,7,6,6,,,3,3,83,59,45,13,14,2,3,5,3,0,,,4,3,76,41,27,14,13,5,11,5,118
2023-520,Roland Garros,Clay,128,G,20230529,220,5,QF,133,207989,1,,Carlos Alcaraz,R,185,ESP,20,126774,5,,Stefanos Tsitsipas,R,193,GRE,24,6,6,7,,,6,1,75,58,46,11,13,1,2,2,1,6,,,5,5,95,56,34,16,14,6,12,1,5
2023-520,Roland Garros,Clay,128,G,20230529,212,5,R16,129,207989,1,,Carlos Alcaraz,R,185,ESP,20,207518,17,,Lorenzo Musetti,R,185,ITA,21,6,6,6,,,6,3,77,56,43,10,13,5,7,3,2,2,,,2,4,88,52,26,16,12,7,14,1,18
2023-520,Roland Garros,Clay,128,G,20230529,163,5,R128,256,205734,,Q,Thiago Seyboth Wild,R,185,BRA,23,106421,2,,Daniil Medvedev,R,198,RUS,27,7,6,2,6,6,2,6,165,99,66,35,26,6,13,6,7,6,3,4,14,15,185,119,80,29,25,12,19,172,2
2023-520,Roland Garros,Clay,128,G,20230529,210,5,R32,182,144869,,,Tomas Martin Etcheverry,R,196,ARG,23,106432,15,,Borna Coric,R,188,CRO,26,6,7,6,,,4,1,94,55,45,20,15,5,7,3,6,2,,,4,4,105,60,43,14,14,12,17,49,16
2023-520,Roland Garros,Clay,128,G,20230529,158,5,R128,66,144869,,,Tomas Martin Etcheverry,R,196,ARG,23,207733,,,Jack Draper,L,191,GBR,21,6,1,,,,0,0,36,24,18,6,6,2,3,4,0,,,,1,2,52,36,20,5,5,7,9,49,55
2023-520,Roland Garros,Clay,128,G,20230529,157,5,R128,229,106398,,,Pedro Cachin,R,185,ARG,28,106233,,,Dominic Thiem,R,185,AUT,29,6,6,6,4,6,6,7,142,93,68,18,24,6,12,3,2,7,6,2,5,5,152,88,52,33,23,7,17,64,92
2023-520,Roland Garros,Clay,128,G,20230529,156,5,R128,252,106432,15,,Borna Coric,R,188,CRO,26,105948,,,Federico Coria,R,180,ARG,31,7,6,6,6,,11,2,135,75,54,30,21,8,13,6,7,3,3,,3,9,167,108,59,27,21,16,24,16,96
2023-520,Roland Garros,Clay,128,G,20230529,155,5,R128,129,126207,12,,Frances Tiafoe,R,188,USA,25,105936,,,Filip Krajinovic,R,185,SRB,31,6,6,6,,,15,2,103,56,46,23,14,6,6,3,4,2,,,4,3,87,51,29,19,13,3,7,12,93
2023-520,Roland Garros,Clay,128,G,20230529,154,5,R128,178,106234,,Q,Aslan Karatsev,R,185,RUS,29,200615,,,Alexei Popyrin,R,196,AUS,23,6,6,6,6,,7,4,113,70,55,26,19,4,5,3,7,1,2,,9,6,121,75,53,17,17,11,17,62,85
2023-520,Roland Garros,Clay,128,G,20230529,153,5,R128,143,144684,,,Alex Molcan,L,178,SVK,25,200384,,WC,Hugo Gaston,L,173,FRA,22,6,7,6,,,6,2,104,72,45,18,15,3,7,1,6,4,,,4,5,105,61,34,15,14,11,18,86,109
2023-520,Roland Garros,Clay,128,G,20230529,152,5,R128,164,100644,22,,Alexander Zverev,R,198,GER,26,144750,,,Lloyd Harris,R,193,RSA,26,7,7,6,,,10,7,117,81,59,20,16,7,8,6,6,1,,,7,1,106,71,50,13,15,2,5,27,294
2023-520,Roland Garros,Clay,128,G,20230529,159,5,R128,165,200282,18,,Alex De Minaur,R,183,AUS,24,125802,,,Ilya Ivashka,R,193,BLR,29,6,5,6,6,,6,3,108,63,40,27,17,9,13,1,7,1,3,,2,8,119,70,38,21,18,11,21,19,73
2023-520,Roland Garros,Clay,128,G,20230529,151,5,R128,114,105777,28,,Grigor Dimitrov,R,188,BUL,32,207608,,Q,Timofey Skatov,R,173,RUS,22,6,6,6,,,10,3,85,54,42,13,12,4,5,0,3,2,,,0,3,72,55,28,4,11,3,10,29,147
2023-520,Roland Garros,Clay,128,G,20230529,149,5,R128,126,127157,,,Daniel Altmaier,R,191,GER,24,144817,,,Marc Andrea Huesler,L,196,SUI,26,6,6,6,,,7,3,80,57,44,17,15,1,1,3,4,4,,,5,9,99,62,42,18,14,11,14,79,84
2023-520,Roland Garros,Clay,128,G,20230529,148,5,R128,106,206173,8,,Jannik Sinner,R,188,ITA,21,124186,,,Alexandre Muller,R,183,FRA,26,6,6,6,,,5,2,70,40,33,18,12,2,2,1,4,1,,,3,0,70,43,22,13,12,4,10,9,101
2023-520,Roland Garros,Clay,128,G,20230529,147,5,R128,128,134770,4,,Casper Ruud,R,183,NOR,24,111200,,Q,Elias Ymer,R,183,SWE,27,6,6,6,,,4,2,71,44,31,14,13,0,3,4,3,2,,,2,7,89,55,33,10,14,8,16,4,155
2023-520,Roland Garros,Clay,128,G,20230529,146,5,R128,198,206748,,Q,Giulio Zeppieri,L,185,ITA,21,122330,,,Alexander Bublik,R,196,KAZ,25,6,4,4,6,7,8,4,152,86,56,44,24,7,10,0,6,6,3,5,17,12,133,66,50,32,23,8,14,129,51
2023-520,Roland Garros,Clay,128,G,20230529,145,5,R128,59,111190,,,Zhizhen Zhang,R,193,CHN,26,105583,,,Dusan Lajovic,R,180,SRB,32,6,4,,,,1,2,46,28,20,7,6,0,1,1,1,,,,1,3,40,24,14,2,6,5,10,71,53
2023-520,Roland Garros,Clay,128,G,20230529,144,5,R128,186,202058,,Q,Thiago Agustin Tirante,R,185,ARG,22,122298,25,,Botic Van De Zandschulp,R,188,NED,27,6,4,6,6,,1,1,136,93,54,27,19,15,19,2,6,3,4,,3,12,107,55,37,20,18,6,13,153,31
2023-520,Roland Garros,Clay,128,G,20230529,143,5,R128,193,208103,,,Jiri Lehecka,R,185,CZE,21,105526,21,,Jan Lennard Struff,R,193,GER,33,7,1,6,3,6,7,4,147,97,65,25,22,5,10,5,6,3,6,1,9,5,133,75,52,28,22,5,11,41,28
2023-520,Roland Garros,Clay,128,G,20230529,150,5,R128,254,200325,,,Emil Ruusuvuori,R,188,FIN,24,106296,,,Gregoire Barrere,R,183,FRA,29,6,6,5,6,6,15,5,174,108,77,34,25,9,14,2,7,7,1,4,5,10,169,85,55,39,24,11,20,46,58
2023-520,Roland Garros,Clay,128,G,20230529,160,5,R128,203,106415,27,,Yoshihito Nishioka,L,170,JPN,27,200670,,,J J Wolf,R,183,USA,24,1,3,6,6,6,1,4,120,77,44,24,22,2,10,6,6,4,3,3,9,10,175,92,54,40,22,16,24,33,50
2023-520,Roland Garros,Clay,128,G,20230529,161,5,R128,172,126845,,,Max Purcell,R,185,AUS,25,111442,,,Jordan Thompson,R,183,AUS,29,7,1,6,6,,7,1,116,75,54,25,20,6,9,5,6,4,4,,6,2,101,55,44,27,19,2,5,68,76
2023-520,Roland Garros,Clay,128,G,20230529,162,5,R128,260,105550,,,Guido Pella,L,185,ARG,33,111460,,,Quentin Halys,R,191,FRA,26,6,6,2,7,7,4,5,187,130,94,32,27,9,13,4,7,6,6,6,19,11,185,111,83,41,27,6,9,423,88
2023-520,Roland Garros,Clay,128,G,20230529,180,5,R64,,208029,6,,Holger Rune,R,185,DEN,20,104792,,,Gael Monfils,R,193,FRA,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,394
2023-520,Roland Garros,Clay,128,G,20230529,179,5,R64,179,126094,7,,Andrey Rublev,R,188,RUS,25,144895,,,Corentin Moutet,L,178,FRA,24,6,6,3,6,,6,5,113,70,51,22,18,3,5,4,2,6,3,,2,4,129,80,48,26,18,9,14,7,61
2023-520,Roland Garros,Clay,128,G,20230529,178,5,R64,158,132283,,,Lorenzo Sonego,R,191,ITA,28,200005,,,Ugo Humbert,L,188,FRA,24,6,6,7,,,3,3,95,64,51,18,15,6,7,4,3,6,,,1,4,101,52,37,25,16,4,8,48,40
2023-520,Roland Garros,Clay,128,G,20230529,177,5,R64,279,106423,,WC,Thanasi Kokkinakis,R,196,AUS,27,104527,,,Stan Wawrinka,R,183,SUI,38,3,7,6,6,6,12,8,184,112,88,31,25,11,14,6,5,3,7,3,12,5,145,85,62,37,25,9,14,108,89
2023-520,Roland Garros,Clay,128,G,20230529,176,5,R64,138,111575,11,,Karen Khachanov,R,198,RUS,27,105430,,Q,Radu Albot,R,175,MDA,33,6,6,6,,,6,2,81,53,42,18,14,1,1,3,4,2,,,4,4,103,64,43,15,13,8,12,11,113
2023-520,Roland Garros,Clay,128,G,20230529,175,5,R64,282,128034,13,,Hubert Hurkacz,R,196,POL,26,134868,,,Tallon Griekspoor,R,188,NED,26,6,5,6,7,6,15,3,180,105,84,41,28,4,7,3,7,7,6,4,9,12,201,125,92,35,27,11,15,14,39
2023-520,Roland Garros,Clay,128,G,20230529,174,5,R64,232,122669,,,Juan Pablo Varillas,R,185,PER,27,105138,19,,Roberto Bautista Agut,R,183,ESP,35,1,4,6,6,6,8,1,152,81,57,33,20,10,15,6,6,3,1,1,3,3,129,89,57,12,20,11,19,94,24
2023-520,Roland Garros,Clay,128,G,20230529,173,5,R64,156,200221,29,,Alejandro Davidovich Fokina,R,183,ESP,23,209414,,,Luca Van Assche,R,,FRA,19,6,6,7,,,3,2,87,57,45,19,15,0,1,4,3,6,,,2,5,116,64,41,25,16,5,9,34,82
2023-520,Roland Garros,Clay,128,G,20230529,172,5,R64,164,104925,3,,Novak Djokovic,R,188,SRB,36,105916,,,Marton Fucsovics,R,188,HUN,31,7,6,6,,,2,3,99,64,39,21,9,9,12,6,0,3,,,1,6,99,58,31,16,9,4,12,3,83
2023-520,Roland Garros,Clay,128,G,20230529,171,5,R64,137,126774,5,,Stefanos Tsitsipas,R,193,GRE,24,106148,,,Roberto Carballes Baena,R,183,ESP,30,6,7,6,,,6,5,91,60,46,14,14,1,3,3,6,2,,,0,2,87,59,34,17,15,3,9,5,57
2023-520,Roland Garros,Clay,128,G,20230529,170,5,R64,153,106043,,,Diego Schwartzman,R,170,ARG,30,132686,,,Nuno Borges,R,185,POR,26,7,6,6,,,0,2,97,60,36,24,16,5,9,6,4,3,,,5,3,97,44,30,21,15,6,12,95,80
2023-520,Roland Garros,Clay,128,G,20230529,169,5,R64,155,124116,,Q,Sebastian Ofner,R,191,AUT,27,200624,24,,Sebastian Korda,R,196,USA,22,6,7,6,,,7,7,103,53,45,23,15,3,6,3,6,4,,,1,2,110,64,37,22,16,6,12,118,30
2023-520,Roland Garros,Clay,128,G,20230529,168,5,R64,138,104926,,,Fabio Fognini,R,178,ITA,36,106186,,,Jason Kubler,R,178,AUS,30,6,7,6,,,3,5,100,61,35,23,15,1,5,4,6,2,,,3,2,93,64,32,13,15,3,10,130,69
2023-520,Roland Garros,Clay,128,G,20230529,167,5,R64,105,111815,14,,Cameron Norrie,L,188,GBR,27,106298,,Q,Lucas Pouille,R,185,FRA,29,6,6,6,,,2,0,77,56,41,12,13,6,8,1,3,3,,,2,2,81,38,21,17,12,5,12,13,675
2023-520,Roland Garros,Clay,128,G,20230529,166,5,R64,99,207518,17,,Lorenzo Musetti,R,185,ITA,21,207686,,,Alexander Shevchenko,R,,KAZ,22,6,6,6,,,1,0,62,37,27,20,11,3,3,1,1,2,,,1,1,77,49,27,9,11,5,12,18,87
2023-520,Roland Garros,Clay,128,G,20230529,165,5,R64,176,133430,26,,Denis Shapovalov,L,185,CAN,24,208286,,,Matteo Arnaldi,R,183,ITA,22,6,3,6,6,,2,5,104,61,43,27,17,0,1,2,6,3,3,,2,8,134,74,38,36,18,11,16,32,106
2023-520,Roland Garros,Clay,128,G,20230529,164,5,R64,146,207989,1,,Carlos Alcaraz,R,185,ESP,20,106121,,,Taro Daniel,R,191,JPN,30,6,3,6,6,,2,2,86,62,45,15,16,1,3,1,6,1,2,,0,5,90,59,33,12,15,4,11,1,112
2023-520,Roland Garros,Clay,128,G,20230529,142,5,R128,118,106218,,,Marcos Giron,R,180,USA,29,209098,,Q,Hamad Medjedovic,R,185,SRB,19,6,6,1,6,,4,4,71,45,34,15,13,0,2,0,2,6,0,,5,9,95,52,30,11,14,5,13,75,168
2023-520,Roland Garros,Clay,128,G,20230529,141,5,R128,148,111797,,,Nicolas Jarry,R,198,CHI,27,106198,,,Hugo Dellien,R,180,BOL,29,6,6,6,,,11,2,86,53,42,21,14,6,6,4,4,2,,,3,1,111,81,50,15,14,11,15,35,160
2023-520,Roland Garros,Clay,128,G,20230529,140,5,R128,110,126205,16,,Tommy Paul,R,185,USA,26,208502,,LL,Dominic Stricker,L,180,SUI,20,6,6,6,,,1,2,96,65,47,18,14,6,7,3,2,4,,,2,6,77,44,29,15,13,6,11,17,116
2023-520,Roland Garros,Clay,128,G,20230529,139,5,R128,92,126203,9,,Taylor Fritz,R,193,USA,25,111581,,,Michael Mmoh,R,188,USA,25,6,6,6,,,14,2,57,47,41,3,11,0,0,2,1,1,,,2,6,78,48,26,5,11,9,16,8,123
2023-520,Roland Garros,Clay,128,G,20230529,117,5,R128,195,105916,,,Marton Fucsovics,R,188,HUN,31,126409,,WC,Hugo Grenier,R,196,FRA,27,6,5,6,6,,6,5,107,75,61,18,19,3,5,3,7,1,3,,5,4,118,74,42,25,18,6,12,83,122
2023-520,Roland Garros,Clay,128,G,20230529,116,5,R128,147,104925,3,,Novak Djokovic,R,188,SRB,36,206499,,,Aleksandar Kovacevic,U,,USA,24,6,6,7,,,10,1,81,45,37,23,15,3,5,3,2,6,,,7,4,104,55,37,20,14,7,12,3,114
2023-520,Roland Garros,Clay,128,G,20230529,114,5,R128,148,106148,,,Roberto Carballes Baena,R,183,ESP,30,124013,,Q,Eduardo Nava,R,,USA,26,7,6,6,,,0,4,93,62,40,14,15,2,6,6,3,2,,,4,6,109,63,33,20,14,12,19,57,1104
2023-520,Roland Garros,Clay,128,G,20230529,113,5,R128,239,132686,,,Nuno Borges,R,185,POR,26,104545,,,John Isner,R,206,USA,38,6,5,7,4,7,5,9,167,98,77,43,28,4,8,4,7,6,6,6,38,11,181,108,85,34,28,7,10,80,90
2023-520,Roland Garros,Clay,128,G,20230529,112,5,R128,218,106043,,,Diego Schwartzman,R,170,ARG,30,126523,32,,Bernabe Zapata Miralles,R,185,ESP,26,1,6,6,6,6,2,3,144,106,64,19,21,6,13,6,7,2,0,4,3,1,141,97,59,14,22,12,23,95,38
2023-520,Roland Garros,Clay,128,G,20230529,111,5,R128,157,200624,24,,Sebastian Korda,R,196,USA,22,111456,,,Mackenzie Mcdonald,R,178,USA,28,6,7,6,,,6,4,110,75,46,18,16,3,7,4,5,4,,,4,9,125,78,53,14,16,12,19,30,59
2023-520,Roland Garros,Clay,128,G,20230529,110,5,R128,139,124116,,Q,Sebastian Ofner,R,191,AUT,27,202195,,,Maxime Cressy,R,198,USA,26,6,7,6,,,8,12,108,56,41,30,15,7,9,4,6,2,,,13,13,104,59,42,16,15,10,15,118,44
2023-520,Roland Garros,Clay,128,G,20230529,109,5,R128,205,106186,,,Jason Kubler,R,178,AUS,30,207680,,LL,Facundo Diaz Acosta,L,183,ARG,22,1,6,6,3,6,5,5,137,92,60,23,21,7,12,6,3,4,6,1,3,5,123,71,48,26,21,6,12,69,137
2023-520,Roland Garros,Clay,128,G,20230529,108,5,R128,137,104926,,,Fabio Fognini,R,178,ITA,36,200000,10,,Felix Auger Aliassime,R,193,CAN,22,6,6,6,,,4,5,86,54,39,13,14,5,9,4,4,3,,,3,8,85,53,30,11,15,1,9,130,10
2023-520,Roland Garros,Clay,128,G,20230529,107,5,R128,213,111815,14,,Cameron Norrie,L,188,GBR,27,105332,,WC,Benoit Paire,R,196,FRA,34,7,4,3,6,6,5,3,155,122,77,19,24,13,19,5,6,6,1,4,16,9,163,107,70,19,24,15,23,13,149
2023-520,Roland Garros,Clay,128,G,20230529,106,5,R128,117,106298,,Q,Lucas Pouille,R,185,FRA,29,200514,,LL,Jurij Rodionov,L,191,AUT,24,6,6,6,,,1,5,93,53,41,23,14,6,6,2,4,3,,,5,4,86,46,28,20,13,6,10,675,134
2023-520,Roland Garros,Clay,128,G,20230529,105,5,R128,179,207686,,,Alexander Shevchenko,R,,KAZ,22,106214,,,Oscar Otte,R,196,GER,29,7,4,6,7,,6,6,137,70,49,32,20,13,19,5,6,1,6,,8,7,162,93,56,29,21,10,19,87,120
2023-520,Roland Garros,Clay,128,G,20230529,104,5,R128,155,207518,17,,Lorenzo Musetti,R,185,ITA,21,144707,,,Mikael Ymer,R,183,SWE,24,7,6,6,,,5,1,75,43,34,21,15,0,2,5,2,4,,,1,6,114,73,44,16,15,14,20,18,56
2023-520,Roland Garros,Clay,128,G,20230529,103,5,R128,227,133430,26,,Denis Shapovalov,L,185,CAN,24,206909,,,Brandon Nakashima,R,185,USA,21,6,7,4,3,6,6,15,149,86,64,34,25,8,11,4,5,6,6,3,4,5,142,99,73,24,25,7,11,32,45
2023-520,Roland Garros,Clay,128,G,20230529,102,5,R128,139,208286,,,Matteo Arnaldi,R,183,ITA,22,123755,,,Daniel Elahi Galan,R,191,COL,26,2,6,6,6,,7,1,101,56,41,23,16,10,13,6,3,0,2,,2,3,90,51,32,14,15,4,11,106,91
2023-520,Roland Garros,Clay,128,G,20230529,101,5,R128,109,106121,,,Taro Daniel,R,191,JPN,30,106331,,,Christopher Oconnell,R,183,AUS,28,6,6,6,,,5,1,70,42,31,20,12,3,4,0,2,4,,,1,4,65,38,16,13,12,3,10,112,77
2023-520,Roland Garros,Clay,128,G,20230529,100,5,R128,118,207989,1,,Carlos Alcaraz,R,185,ESP,20,207925,,Q,Flavio Cobolli,R,,ITA,21,6,6,7,,,3,2,74,45,31,21,13,3,4,0,2,5,,,1,4,86,60,28,14,13,11,18,1,159
2023-520,Roland Garros,Clay,128,G,20230529,118,5,R128,119,209414,,,Luca Van Assche,R,,FRA,19,106065,,,Marco Cecchinato,R,185,ITA,30,6,6,6,,,1,1,65,38,27,21,11,4,4,1,1,3,,,3,1,112,72,35,19,12,6,13,82,72
2023-520,Roland Garros,Clay,128,G,20230529,181,5,R64,200,144821,,Q,Genaro Alberto Olivieri,U,,ARG,24,131934,,Q,Andrea Vavassori,R,193,ITA,28,7,3,6,7,,5,2,137,99,65,21,22,4,10,6,6,4,6,,8,8,140,91,62,26,21,8,13,231,148
2023-520,Roland Garros,Clay,128,G,20230529,119,5,R128,169,200221,29,,Alejandro Davidovich Fokina,R,183,ESP,23,209950,,WC,Arthur Fils,R,185,FRA,18,6,4,6,6,,1,4,114,80,55,13,17,6,10,1,6,3,3,,5,5,110,60,36,21,18,5,14,34,63
2023-520,Roland Garros,Clay,128,G,20230529,121,5,R128,202,122669,,,Juan Pablo Varillas,R,185,PER,27,209992,,Q,Juncheng Shang,L,,CHN,18,4,2,6,6,6,5,4,116,65,47,30,21,6,10,6,6,2,3,1,1,6,147,96,57,24,21,6,13,94,200
2023-520,Roland Garros,Clay,128,G,20230529,138,5,R128,189,126239,,,Arthur Rinderknech,R,196,FRA,27,104755,,,Richard Gasquet,R,185,FRA,36,6,2,6,7,,11,10,111,56,40,21,18,6,13,4,6,2,6,,3,4,103,49,34,21,17,2,10,78,52
2023-520,Roland Garros,Clay,128,G,20230529,137,5,R128,296,105870,,LL,Yannick Hanfmann,R,193,GER,31,106329,,,Thiago Monteiro,L,183,BRA,28,6,7,6,6,6,13,4,184,124,89,29,27,8,11,3,5,7,7,4,10,4,166,82,59,44,27,3,9,65,98
2023-520,Roland Garros,Clay,128,G,20230529,136,5,R128,165,202103,23,,Francisco Cerundolo,R,185,ARG,24,144719,,,Jaume Munar,R,183,ESP,26,6,2,7,6,,2,5,108,76,46,17,16,6,11,1,6,6,1,,1,6,111,75,45,13,18,3,12,23,81
2023-520,Roland Garros,Clay,128,G,20230529,135,5,R128,311,131934,,Q,Andrea Vavassori,R,193,ITA,28,200175,31,,Miomir Kecmanovic,R,183,SRB,23,5,2,7,7,7,15,9,228,128,89,45,28,18,26,7,6,6,6,6,4,3,197,119,78,45,28,5,10,148,37
2023-520,Roland Garros,Clay,128,G,20230529,134,5,R128,231,144821,,Q,Genaro Alberto Olivieri,U,,ARG,24,208659,,WC,Giovanni Mpetshi Perricard,R,,FRA,19,7,4,4,7,6,1,4,177,129,92,26,26,9,12,6,6,6,5,1,12,13,161,89,67,36,25,9,13,231,237
2023-520,Roland Garros,Clay,128,G,20230529,133,5,R128,228,104792,,,Gael Monfils,R,193,FRA,36,202104,,,Sebastian Baez,R,170,ARG,22,3,6,7,1,7,6,7,166,108,69,20,24,11,20,6,3,5,6,5,1,4,140,101,59,21,25,8,17,394,42
2023-520,Roland Garros,Clay,128,G,20230529,132,5,R128,174,208029,6,,Holger Rune,R,185,DEN,20,111153,,,Christopher Eubanks,R,201,USA,27,6,3,7,6,,2,9,118,78,59,18,19,2,5,4,6,6,2,,15,6,122,84,59,15,20,3,8,6,74
2023-520,Roland Garros,Clay,128,G,20230529,131,5,R128,152,126094,7,,Andrey Rublev,R,188,RUS,25,111513,,,Laslo Djere,R,188,SRB,27,6,3,6,6,,7,1,104,59,44,28,18,5,8,1,6,3,4,,8,6,123,63,40,28,17,7,13,7,60
2023-520,Roland Garros,Clay,128,G,20230529,130,5,R128,203,144895,,,Corentin Moutet,L,178,FRA,24,209070,,WC,Arthur Cazaux,R,183,FRA,20,6,6,4,6,,5,5,107,67,52,25,18,4,5,1,3,6,4,,2,5,133,74,53,24,18,11,16,61,190
2023-520,Roland Garros,Clay,128,G,20230529,129,5,R128,113,200005,,,Ugo Humbert,L,188,FRA,24,105173,,,Adrian Mannarino,L,183,FRA,34,6,6,6,,,10,1,83,49,40,17,13,5,5,3,3,1,,,1,5,90,55,33,15,12,14,19,40,47
2023-520,Roland Garros,Clay,128,G,20230529,128,5,R128,173,132283,,,Lorenzo Sonego,R,191,ITA,28,210097,30,,Ben Shelton,L,,USA,20,6,3,6,6,,4,0,98,60,41,22,18,4,8,4,6,3,3,,3,13,117,71,50,17,19,5,12,48,36
2023-520,Roland Garros,Clay,128,G,20230529,127,5,R128,149,106423,,WC,Thanasi Kokkinakis,R,196,AUS,27,105554,20,,Daniel Evans,R,175,GBR,33,6,6,6,,,10,4,84,53,42,16,15,2,4,4,4,4,,,3,7,96,56,40,15,15,8,13,108,25
2023-520,Roland Garros,Clay,128,G,20230529,126,5,R128,276,104527,,,Stan Wawrinka,R,183,SUI,38,105077,,,Albert Ramos,L,188,ESP,35,7,6,6,1,6,14,4,192,108,75,45,26,10,15,6,4,7,6,4,7,2,184,118,86,34,25,13,17,89,67
2023-520,Roland Garros,Clay,128,G,20230529,125,5,R128,181,105430,,Q,Radu Albot,R,175,MDA,33,200516,,WC,Patrick Kypson,R,188,USA,23,6,6,4,6,,2,7,100,69,47,13,17,4,9,3,2,6,1,,2,1,130,83,41,20,17,16,26,113,329
2023-520,Roland Garros,Clay,128,G,20230529,124,5,R128,222,111575,11,,Karen Khachanov,R,198,RUS,27,106005,,,Constant Lestienne,R,180,FRA,31,3,1,6,6,6,15,2,128,84,55,19,20,5,12,6,6,2,1,3,2,6,146,87,45,29,20,14,23,11,70
2023-520,Roland Garros,Clay,128,G,20230529,123,5,R128,218,128034,13,,Hubert Hurkacz,R,196,POL,26,105676,,,David Goffin,R,180,BEL,32,6,5,6,2,6,13,5,148,85,64,31,25,8,14,3,7,4,6,4,5,6,151,89,62,32,24,10,16,14,111
